Matricula,Turno,Estado,Modalidad,Estado2,Adeudo,Divisa,TotalAdeudo
10244216,Vespertino,Activo,Maestria,MATRICULADO,1056,1,1056
10244005,Vespertino,Activo,Maestria,MATRICULADO,3900,1,3900
10243911,Vespertino,Activo,Maestria,MATRICULADO,4131,1,4131
10243769,Vespertino,Activo,Maestria,MATRICULADO,2396,1,2396
10243435,Vespertino,Activo,Maestria,MATRICULADO,3277.5,1,3277.5
10243000,Vespertino,Activo,Maestria,MATRICULADO,-11047,1,-11047
10242385,Vespertino,Activo,Maestria,MATRICULADO,3575,1,3575
10241566,Vespertino,Activo,Maestria,MATRICULADO,6848,1,6848
10241273,Vespertino,Activo,Maestria,MATRICULADO,3124,1,3124
10241155,Vespertino,Activo,Maestria,MATRICULADO,9196.5,1,9196.5
10240351,Vespertino,Activo,Maestria,MATRICULADO,7183,1,7183
10240082,Vespertino,Activo,Maestria,MATRICULADO,3582,1,3582
10237954,Vespertino,Activo,Maestria,MATRICULADO,3350,1,3350
10237727,Vespertino,Activo,Maestria,MATRICULADO,-10359,1,-10359
10232091,Vespertino,Activo,Maestria,MATRICULADO,6303,1,6303
10231145,Vespertino,Activo,Maestria,MATRICULADO,3750,1,3750
10230192,Vespertino,Activo,Maestria,MATRICULADO,13132,1,13132
10230127,Vespertino,Activo,Maestria,MATRICULADO,3577,1,3577
10229737,Vespertino,Activo,Maestria,MATRICULADO,9947,1,9947
10229672,Vespertino,Activo,Maestria,MATRICULADO,172,1,172
10229548,Vespertino,Activo,Maestria,MATRICULADO,3577,1,3577
10229426,Vespertino,Activo,Maestria,MATRICULADO,3435,1,3435
10228987,Vespertino,Activo,Maestria,MATRICULADO,3908,1,3908
10228936,Vespertino,Activo,Maestria,MATRICULADO,3577,1,3577
10228685,Vespertino,Activo,Maestria,MATRICULADO,2312,1,2312
10228600,Vespertino,Activo,Maestria,MATRICULADO,2312,1,2312
10228286,Vespertino,Activo,Maestria,MATRICULADO,3356,1,3356
10227471,Vespertino,Activo,Maestria,MATRICULADO,7448,1,7448
10227419,Vespertino,Activo,Maestria,MATRICULADO,2312,1,2312
10227370,Vespertino,Activo,Maestria,MATRICULADO,9286,1,9286
10227296,Vespertino,Activo,Maestria,MATRICULADO,2977,1,2977
10227273,Vespertino,Activo,Maestria,MATRICULADO,4700,1,4700
10226702,Vespertino,Activo,Maestria,MATRICULADO,3136,1,3136
10226021,Vespertino,Activo,Maestria,MATRICULADO,2312,1,2312
10225565,Vespertino,Activo,Maestria,MATRICULADO,1861,1,1861
10225387,Vespertino,Activo,Maestria,MATRICULADO,3577,1,3577
10225383,Vespertino,Activo,Maestria,MATRICULADO,3577,1,3577
10225381,Vespertino,Activo,Maestria,MATRICULADO,14634.04,1,14634.04
10225305,Vespertino,Activo,Maestria,MATRICULADO,3576,1,3576
10225170,Vespertino,Activo,Maestria,MATRICULADO,3908,1,3908
10225099,Vespertino,Activo,Maestria,MATRICULADO,13821,1,13821
10224990,Vespertino,Activo,Maestria,MATRICULADO,3577,1,3577
10224983,Vespertino,Activo,Maestria,MATRICULADO,3577,1,3577
10224935,Vespertino,Activo,Maestria,MATRICULADO,3908,1,3908
10224719,Vespertino,Activo,Maestria,MATRICULADO,1,1,1
10224593,Vespertino,Activo,Maestria,MATRICULADO,3577,1,3577
10224210,Vespertino,Activo,Maestria,MATRICULADO,16858.23,1,16858.23
10223722,Vespertino,Activo,Maestria,MATRICULADO,3908,1,3908
10223666,Vespertino,Activo,Maestria,MATRICULADO,1813,1,1813
10223524,Vespertino,Activo,Maestria,MATRICULADO,3577,1,3577
10223479,Vespertino,Activo,Maestria,MATRICULADO,598,1,598
10222986,Vespertino,Activo,Maestria,MATRICULADO,13132,1,13132
10222805,Vespertino,Activo,Maestria,MATRICULADO,2055,1,2055
10222737,Vespertino,Activo,Maestria,MATRICULADO,3577,1,3577
10222706,Vespertino,Activo,Maestria,MATRICULADO,3577,1,3577
10221333,Vespertino,Activo,Maestria,MATRICULADO,17606,1,17606
10221300,Vespertino,Activo,Maestria,MATRICULADO,6762,1,6762
10221259,Vespertino,Activo,Maestria,MATRICULADO,14814,1,14814
10220181,Vespertino,Activo,Maestria,MATRICULADO,0,1,0
10220031,Vespertino,Activo,Maestria,MATRICULADO,3577,1,3577
10219622,Vespertino,Activo,Maestria,MATRICULADO,6249.2,1,6249.2
10219437,Vespertino,Activo,Maestria,MATRICULADO,13358.75,1,13358.75
10215521,Vespertino,Activo,Maestria,MATRICULADO,3577,1,3577
10214365,Vespertino,Activo,Maestria,MATRICULADO,3577,1,3577
10211346,Vespertino,Activo,Maestria,MATRICULADO,19976,1,19976
10207809,Vespertino,Activo,Maestria,ADMITIDO,459,1,459
10207611,Vespertino,Activo,Maestria,MATRICULADO,27418,1,27418
10205949,Vespertino,Activo,Maestria,MATRICULADO,18008,1,18008
10205510,Vespertino,Activo,Maestria,MATRICULADO,2312,1,2312
10204883,Vespertino,Activo,Maestria,EGRESADO,6305,1,6305
10203566,Vespertino,Activo,Maestria,MATRICULADO,27154,1,27154
10202239,Vespertino,Activo,Maestria,MATRICULADO,3576.9,1,3576.9
10201140,Vespertino,Activo,Maestria,MATRICULADO,3900,1,3900
10200758,Vespertino,Activo,Maestria,MATRICULADO,3577,1,3577
10198288,Vespertino,Activo,Maestria,MATRICULADO,3136,1,3136
10196923,Vespertino,Activo,Maestria,MATRICULADO,2977,1,2977
10196104,Vespertino,Activo,Maestria,MATRICULADO,9398,1,9398
10192219,Vespertino,Activo,Maestria,MATRICULADO,14424,1,14424
10097141,Vespertino,Activo,Maestria,MATRICULADO,37102.39,1,37102.39
10095180,Vespertino,Activo,Maestria,MATRICULADO,5693,1,5693
10092184,Vespertino,Activo,Maestria,MATRICULADO,28631,1,28631
10090348,Vespertino,Activo,Maestria,MATRICULADO,4065,1,4065
10090275,Vespertino,Activo,Maestria,MATRICULADO,2977,1,2977
10086381,Vespertino,Activo,Maestria,MATRICULADO,3435,1,3435
10052976,Vespertino,Activo,Maestria,MATRICULADO,2977,1,2977
10051468,Vespertino,Activo,Maestria,MATRICULADO,0,1,0
10050612,Vespertino,Activo,Maestria,MATRICULADO,3577,1,3577
10036988,Vespertino,Activo,Maestria,MATRICULADO,21999,1,21999
10035511,Vespertino,Activo,Maestria,MATRICULADO,3575,1,3575
10097009,Vespertino,Activo,Maestria,MATRICULADO,-1650,1,-1650
20319446,Vespertino,Activo,Master,MATRICULADO,2000,1,2000
20318812,Vespertino,Activo,Master,MATRICULADO,2000,1,2000
20318281,Vespertino,Activo,Master,MATRICULADO,2000,1,2000
20317120,Vespertino,Activo,Master,MATRICULADO,2000,1,2000
20316966,Vespertino,Activo,Master,MATRICULADO,2175,1,2175
20311746,Vespertino,Activo,Master,MATRICULADO,2000,1,2000
20309941,Vespertino,Activo,Master,MATRICULADO,3105,1,3105
20308973,Vespertino,Activo,Master,MATRICULADO,1500,1,1500
20306896,Vespertino,Activo,Master,MATRICULADO,2530,1,2530
20191005,Vespertino,Activo,Master,MATRICULADO,2175,1,2175
10580701,Vespertino,Activo,Maestria,MATRICULADO,2000,1,2000
10327464,Vespertino,Activo,Maestria,MATRICULADO,2100,1,2100
10326665,Vespertino,Activo,Maestria,MATRICULADO,2100,1,2100
10326020,Vespertino,Activo,Maestria,MATRICULADO,2100,1,2100
10325932,Vespertino,Activo,Maestria,MATRICULADO,3151,1,3151
10325598,Vespertino,Activo,Maestria,MATRICULADO,1760,1,1760
10325472,Vespertino,Activo,Maestria,MATRICULADO,2100,1,2100
10324857,Vespertino,Activo,Maestria,MATRICULADO,2100,1,2100
10323344,Vespertino,Activo,Maestria,MATRICULADO,2100,1,2100
10323118,Vespertino,Activo,Maestria,MATRICULADO,2275,1,2275
10321037,Vespertino,Activo,Maestria,MATRICULADO,2100,1,2100
10318824,Vespertino,Activo,Maestria,MATRICULADO,1500,1,1500
10317897,Vespertino,Activo,Maestria,MATRICULADO,2175,1,2175
10317890,Vespertino,Activo,Maestria,MATRICULADO,2000,1,2000
10317602,Vespertino,Activo,Maestria,MATRICULADO,2175,1,2175
10317276,Vespertino,Activo,Maestria,MATRICULADO,2000,1,2000
10317245,Vespertino,Activo,Maestria,MATRICULADO,3151,1,3151
10317134,Vespertino,Activo,Maestria,MATRICULADO,1500,1,1500
10317122,Vespertino,Activo,Maestria,MATRICULADO,2175,1,2175
10316456,Vespertino,Activo,Maestria,MATRICULADO,1500,1,1500
10316129,Vespertino,Activo,Maestria,MATRICULADO,1500,1,1500
10315946,Vespertino,Activo,Maestria,MATRICULADO,2000,1,2000
10315753,Vespertino,Activo,Maestria,MATRICULADO,1500,1,1500
10315620,Vespertino,Activo,Maestria,MATRICULADO,1500,1,1500
10315327,Vespertino,Activo,Maestria,MATRICULADO,2175,1,2175
10314988,Vespertino,Activo,Maestria,MATRICULADO,2175,1,2175
10314149,Vespertino,Activo,Maestria,MATRICULADO,1675,1,1675
10312867,Vespertino,Activo,Maestria,MATRICULADO,2175,1,2175
10311465,Vespertino,Activo,Maestria,MATRICULADO,1500,1,1500
10311345,Vespertino,Activo,Maestria,MATRICULADO,2175,1,2175
10311212,Vespertino,Activo,Maestria,MATRICULADO,2175,1,2175
10311066,Vespertino,Activo,Maestria,MATRICULADO,1675,1,1675
10310564,Vespertino,Activo,Maestria,MATRICULADO,1500,1,1500
10307661,Vespertino,Activo,Maestria,MATRICULADO,2000,1,2000
10307523,Vespertino,Activo,Maestria,MATRICULADO,2000,1,2000
10305772,Vespertino,Activo,Maestria,MATRICULADO,2000,1,2000
10247272,Vespertino,Activo,Maestria,MATRICULADO,1500,1,1500
10042495,Vespertino,Activo,Maestria,MATRICULADO,2018,1,2018
10093179,Vespertino,Activo,Maestria,MATRICULADO,8010,1,8010
20310393,Vespertino,Activo,Master,MATRICULADO,2707,1,2707
20308978,Vespertino,Activo,Master,MATRICULADO,3274,1,3274
20303694,Vespertino,Activo,Master,MATRICULADO,2975,1,2975
20299619,Vespertino,Activo,Master,MATRICULADO,7181,1,7181
20298154,Vespertino,Activo,Master,MATRICULADO,2529.01,1,2529.01
20297124,Vespertino,Activo,Master,MATRICULADO,4670,1,4670
20296816,Vespertino,Activo,Master,MATRICULADO,5237,1,5237
20295738,Vespertino,Activo,Master,MATRICULADO,2530,1,2530
20279854,Vespertino,Activo,Master,MATRICULADO,2635,1,2635
20256443,Vespertino,Activo,Master,MATRICULADO,11834,1,11834
20048379,Vespertino,Activo,Master,MATRICULADO,7377,1,7377
20041354,Vespertino,Activo,Master,MATRICULADO,3274,1,3274
10563479,Vespertino,Activo,Maestria,MATRICULADO,3130,1,3130
10304747,Vespertino,Activo,Maestria,MATRICULADO,4489,1,4489
10303688,Vespertino,Activo,Maestria,MATRICULADO,4489,1,4489
10303549,Vespertino,Activo,Maestria,MATRICULADO,2510,1,2510
10302838,Vespertino,Activo,Maestria,MATRICULADO,3775,1,3775
10302703,Vespertino,Activo,Maestria,MATRICULADO,4496,1,4496
10302654,Vespertino,Activo,Maestria,MATRICULADO,4074,1,4074
10302480,Vespertino,Activo,Maestria,MATRICULADO,4100,1,4100
10301700,Vespertino,Activo,Maestria,MATRICULADO,2510,1,2510
10301417,Vespertino,Activo,Maestria,MATRICULADO,3775,1,3775
10301350,Vespertino,Activo,Maestria,MATRICULADO,4489,1,4489
10300582,Vespertino,Activo,Maestria,MATRICULADO,0,1,0
10300508,Vespertino,Activo,Maestria,MATRICULADO,2975,1,2975
10300010,Vespertino,Activo,Maestria,MATRICULADO,4074,1,4074
10299963,Vespertino,Activo,Maestria,MATRICULADO,4489,1,4489
10299806,Vespertino,Activo,Maestria,MATRICULADO,4489,1,4489
10299696,Vespertino,Activo,Maestria,MATRICULADO,3550,1,3550
10299104,Vespertino,Activo,Maestria,MATRICULADO,6493,1,6493
10297658,Vespertino,Activo,Maestria,MATRICULADO,3275,1,3275
10296182,Vespertino,Activo,Maestria,MATRICULADO,4489,1,4489
10294403,Vespertino,Activo,Maestria,MATRICULADO,4489,1,4489
10294382,Vespertino,Activo,Maestria,MATRICULADO,8000,1,8000
10294335,Vespertino,Activo,Maestria,MATRICULADO,3330,1,3330
10293589,Vespertino,Activo,Maestria,MATRICULADO,4100,1,4100
10290880,Vespertino,Activo,Maestria,MATRICULADO,6958,1,6958
10288396,Vespertino,Activo,Maestria,MATRICULADO,3775,1,3775
10288282,Vespertino,Activo,Maestria,MATRICULADO,3330,1,3330
10263735,Vespertino,Activo,Maestria,MATRICULADO,8236,1,8236
10048592,Vespertino,Activo,Maestria,MATRICULADO,3130,1,3130
10289286,Vespertino,Activo,Maestria,MATRICULADO,7378,1,7378
10288153,Vespertino,Activo,Maestria,MATRICULADO,3689,1,3689
10286938,Vespertino,Activo,Maestria,MATRICULADO,3689,1,3689
10286923,Vespertino,Activo,Maestria,MATRICULADO,7194,1,7194
10286728,Vespertino,Activo,Maestria,MATRICULADO,14072,1,14072
10283572,Vespertino,Activo,Maestria,MATRICULADO,3689,1,3689
10283555,Vespertino,Activo,Maestria,MATRICULADO,3689,1,3689
10282867,Vespertino,Activo,Maestria,MATRICULADO,-6703,1,-6703
10282761,Vespertino,Activo,Maestria,MATRICULADO,8152,1,8152
10281736,Vespertino,Activo,Maestria,MATRICULADO,12125,1,12125
10271304,Vespertino,Activo,Maestria,MATRICULADO,12125,1,12125
10015810,Vespertino,Activo,Maestria,MATRICULADO,-5668.62,1,-5668.62
20274007,Vespertino,Activo,Master,MATRICULADO,21829,1,21829
10278498,Vespertino,Activo,Maestria,MATRICULADO,16330,1,16330
10276376,Vespertino,Activo,Maestria,MATRICULADO,4489,1,4489
10274545,Vespertino,Activo,Maestria,MATRICULADO,4489,1,4489
10274299,Vespertino,Activo,Maestria,MATRICULADO,4489,1,4489
10274021,Vespertino,Activo,Maestria,MATRICULADO,12369,1,12369
10272711,Vespertino,Activo,Maestria,MATRICULADO,7994,1,7994
10269123,Vespertino,Activo,Maestria,MATRICULADO,3699,1,3699
10267354,Vespertino,Activo,Maestria,MATRICULADO,4245,1,4245
10266677,Vespertino,Activo,Maestria,MATRICULADO,4289,1,4289
10264000,Vespertino,Activo,Maestria,MATRICULADO,-11710.6,1,-11710.6
10257976,Vespertino,Activo,Maestria,MATRICULADO,3782,1,3782
10257516,Vespertino,Activo,Maestria,MATRICULADO,4464,1,4464
10255458,Vespertino,Activo,Maestria,MATRICULADO,3750,1,3750
10253148,Vespertino,Activo,Maestria,MATRICULADO,19779,1,19779
10247065,Vespertino,Activo,Maestria,MATRICULADO,3900,1,3900
10232783,Vespertino,Activo,Maestria,MATRICULADO,3775,1,3775
10194074,Vespertino,Activo,Maestria,MATRICULADO,4100,1,4100
10051608,Vespertino,Activo,Maestria,MATRICULADO,6843,1,6843
10049239,Vespertino,Activo,Maestria,MATRICULADO,3305,1,3305
10263625,Vespertino,Activo,Maestria,MATRICULADO,3864,1,3864
10263300,Vespertino,Activo,Maestria,MATRICULADO,5605,1,5605
10262254,Vespertino,Activo,Maestria,MATRICULADO,8244,1,8244
10260567,Vespertino,Activo,Maestria,MATRICULADO,3689,1,3689
10257512,Vespertino,Activo,Maestria,MATRICULADO,3929,1,3929
10256821,Vespertino,Activo,Maestria,MATRICULADO,3864,1,3864
10256237,Vespertino,Activo,Maestria,MATRICULADO,5566,1,5566
10255946,Vespertino,Activo,Maestria,MATRICULADO,7635,1,7635
10255294,Vespertino,Activo,Maestria,MATRICULADO,3689,1,3689
10255172,Vespertino,Activo,Maestria,MATRICULADO,3689,1,3689
10254649,Vespertino,Activo,Maestria,MATRICULADO,3689,1,3689
10254644,Vespertino,Activo,Maestria,MATRICULADO,4189,1,4189
10253821,Vespertino,Activo,Maestria,MATRICULADO,3689,1,3689
10253627,Vespertino,Activo,Maestria,MATRICULADO,7636,1,7636
10253559,Vespertino,Activo,Maestria,MATRICULADO,-16532.32,1,-16532.32
10253451,Vespertino,Activo,Maestria,MATRICULADO,3689,1,3689
10252827,Vespertino,Activo,Maestria,MATRICULADO,3689,1,3689
10252464,Vespertino,Activo,Maestria,MATRICULADO,3689,1,3689
10237231,Vespertino,Activo,Maestria,MATRICULADO,3499,1,3499
20232370,Vespertino,Activo,Master,MATRICULADO,2834,1,2834
20230351,Vespertino,Activo,Master,MATRICULADO,9139,1,9139
20215236,Vespertino,Activo,Master,MATRICULADO,5433,1,5433
10251886,Vespertino,Activo,Maestria,MATRICULADO,-7095,1,-7095
10251084,Vespertino,Activo,Maestria,MATRICULADO,4289,1,4289
10249983,Vespertino,Activo,Maestria,MATRICULADO,4289,1,4289
10249429,Vespertino,Activo,Maestria,MATRICULADO,3575,1,3575
10248883,Vespertino,Activo,Maestria,MATRICULADO,600,1,600
10248419,Vespertino,Activo,Maestria,MATRICULADO,3575,1,3575
10247429,Vespertino,Activo,Maestria,MATRICULADO,4289,1,4289
10247423,Vespertino,Activo,Maestria,MATRICULADO,20225,1,20225
10246847,Vespertino,Activo,Maestria,MATRICULADO,4289,1,4289
10246377,Vespertino,Activo,Maestria,MATRICULADO,3900,1,3900
10245218,Vespertino,Activo,Maestria,MATRICULADO,3122,1,3122
10243798,Vespertino,Activo,Maestria,MATRICULADO,4408,1,4408
10242687,Vespertino,Activo,Maestria,MATRICULADO,3900,1,3900
10241052,Vespertino,Activo,Maestria,MATRICULADO,3130,1,3130
10240447,Vespertino,Activo,Maestria,MATRICULADO,3630,1,3630
10232496,Vespertino,Activo,Maestria,MATRICULADO,2241,1,2241
10232040,Vespertino,Activo,Maestria,MATRICULADO,2977,1,2977
10230478,Vespertino,Activo,Maestria,MATRICULADO,2435,1,2435
10222928,Vespertino,Activo,Maestria,MATRICULADO,2312,1,2312
10222743,Vespertino,Activo,Maestria,MATRICULADO,4024,1,4024
10222514,Vespertino,Activo,Maestria,MATRICULADO,3577,1,3577
10221403,Vespertino,Activo,Maestria,MATRICULADO,4024,1,4024
10220639,Vespertino,Activo,Maestria,MATRICULADO,2419,1,2419
10220447,Vespertino,Activo,Maestria,MATRICULADO,2419,1,2419
10220243,Vespertino,Activo,Maestria,MATRICULADO,-0.8,1,-0.8
10220163,Vespertino,Activo,Maestria,MATRICULADO,2419,1,2419
10220125,Vespertino,Activo,Maestria,MATRICULADO,7750,1,7750
10219979,Vespertino,Activo,Maestria,MATRICULADO,3577,1,3577
10218929,Vespertino,Activo,Maestria,MATRICULADO,3577,1,3577
10210757,Vespertino,Activo,Maestria,MATRICULADO,2519,1,2519
10209488,Vespertino,Activo,Maestria,MATRICULADO,6305,1,6305
10202057,Vespertino,Activo,Maestria,MATRICULADO,2977,1,2977
10198543,Vespertino,Activo,Maestria,MATRICULADO,1625,1,1625
10195644,Vespertino,Activo,Maestria,MATRICULADO,4023,1,4023
10194007,Vespertino,Activo,Maestria,MATRICULADO,2536,1,2536
10193801,Vespertino,Activo,Maestria,MATRICULADO,3308,1,3308
10193417,Vespertino,Activo,Maestria,MATRICULADO,6554,1,6554
10193085,Vespertino,Activo,Maestria,MATRICULADO,6554,1,6554
10192473,Vespertino,Activo,Maestria,MATRICULADO,6112,1,6112
10191758,Vespertino,Activo,Maestria,MATRICULADO,15256,1,15256
10191755,Vespertino,Activo,Maestria,MATRICULADO,3874,1,3874
10190903,Vespertino,Activo,Maestria,MATRICULADO,3577,1,3577
10098378,Vespertino,Activo,Maestria,MATRICULADO,14721,1,14721
10097300,Vespertino,Activo,Maestria,MATRICULADO,3575,1,3575
10096255,Vespertino,Activo,Maestria,MATRICULADO,3970,1,3970
10089021,Vespertino,Activo,Maestria,MATRICULADO,0,1,0
10084693,Vespertino,Activo,Maestria,MATRICULADO,2312,1,2312
10083642,Vespertino,Activo,Maestria,MATRICULADO,2982,1,2982
10080662,Vespertino,Activo,Maestria,MATRICULADO,68173,1,68173
10077257,Vespertino,Activo,Maestria,MATRICULADO,6284,1,6284
10043283,Vespertino,Activo,Maestria,MATRICULADO,8236,1,8236
10036720,Vespertino,Activo,Maestria,MATRICULADO,10720.55,1,10720.55
10036351,Vespertino,Activo,Maestria,MATRICULADO,3124,1,3124
10033863,Vespertino,Activo,Maestria,MATRICULADO,11897,1,11897
10032327,Vespertino,Activo,Maestria,MATRICULADO,14415,1,14415
10022079,Vespertino,Activo,Maestria,MATRICULADO,1884,1,1884
10012736,Vespertino,Activo,Maestria,MATRICULADO,6554,1,6554
10005511,Vespertino,Activo,Maestria,MATRICULADO,3577,1,3577
10004087,Vespertino,Activo,Maestria,MATRICULADO,3577,1,3577
10003373,Vespertino,Activo,Maestria,MATRICULADO,18270,1,18270
10329711,Vespertino,Activo,Maestria,MATRICULADO,-1650,1,-1650
10328229,Vespertino,Activo,Maestria,MATRICULADO,-1825,1,-1825
10331216,Vespertino,Activo,Maestria,MATRICULADO,-1760,1,-1760
10313398,Vespertino,Activo,Maestria,MATRICULADO,-1760,1,-1760
10328531,Vespertino,Activo,Maestria,MATRICULADO,-1760,1,-1760
20573294,Vespertino,Activo,Master,MATRICULADO,2000,1,2000
20322024,Vespertino,Activo,Master,MATRICULADO,3151,1,3151
20321354,Vespertino,Activo,Master,MATRICULADO,3151,1,3151
20319962,Vespertino,Activo,Master,MATRICULADO,2175,1,2175
20318247,Vespertino,Activo,Master,MATRICULADO,2175,1,2175
20317797,Vespertino,Activo,Master,MATRICULADO,2000,1,2000
20317179,Vespertino,Activo,Master,MATRICULADO,2000,1,2000
20316191,Vespertino,Activo,Master,MATRICULADO,2175,1,2175
20315829,Vespertino,Activo,Master,MATRICULADO,2175,1,2175
20314531,Vespertino,Activo,Master,MATRICULADO,2000,1,2000
20313773,Vespertino,Activo,Master,MATRICULADO,1500,1,1500
20310066,Vespertino,Activo,Master,MATRICULADO,2000,1,2000
10567722,Vespertino,Activo,Maestria,MATRICULADO,-1840,1,-1840
10327575,Vespertino,Activo,Maestria,MATRICULADO,2100,1,2100
10326199,Vespertino,Activo,Maestria,MATRICULADO,2100,1,2100
10325886,Vespertino,Activo,Maestria,MATRICULADO,2100,1,2100
10325395,Vespertino,Activo,Maestria,MATRICULADO,2100,1,2100
10325234,Vespertino,Activo,Maestria,MATRICULADO,2100,1,2100
10325038,Vespertino,Activo,Maestria,MATRICULADO,2100,1,2100
10324459,Vespertino,Activo,Maestria,MATRICULADO,2100,1,2100
10322827,Vespertino,Activo,Maestria,MATRICULADO,1760,1,1760
10322456,Vespertino,Activo,Maestria,MATRICULADO,2100,1,2100
10321568,Vespertino,Activo,Maestria,MATRICULADO,2100,1,2100
10321366,Vespertino,Activo,Maestria,MATRICULADO,2000,1,2000
10320869,Vespertino,Activo,Maestria,MATRICULADO,1660,1,1660
10320693,Vespertino,Activo,Maestria,MATRICULADO,2100,1,2100
10319975,Vespertino,Activo,Maestria,MATRICULADO,1675,1,1675
10319855,Vespertino,Activo,Maestria,MATRICULADO,2100,1,2100
10319064,Vespertino,Activo,Maestria,MATRICULADO,1500,1,1500
10318314,Vespertino,Activo,Maestria,MATRICULADO,2175,1,2175
10317657,Vespertino,Activo,Maestria,MATRICULADO,2000,1,2000
10317516,Vespertino,Activo,Maestria,MATRICULADO,3151,1,3151
10317294,Vespertino,Activo,Maestria,MATRICULADO,1213,1,1213
10317150,Vespertino,Activo,Maestria,MATRICULADO,2000,1,2000
10316246,Vespertino,Activo,Maestria,MATRICULADO,1500,1,1500
10315741,Vespertino,Activo,Maestria,MATRICULADO,2000,1,2000
10314512,Vespertino,Activo,Maestria,MATRICULADO,2000,1,2000
10314166,Vespertino,Activo,Maestria,MATRICULADO,1500,1,1500
10313505,Vespertino,Activo,Maestria,MATRICULADO,1500,1,1500
10313346,Vespertino,Activo,Maestria,MATRICULADO,1500,1,1500
10312317,Vespertino,Activo,Maestria,MATRICULADO,1500,1,1500
10311710,Vespertino,Activo,Maestria,MATRICULADO,1500,1,1500
10308023,Vespertino,Activo,Maestria,MATRICULADO,1675,1,1675
